Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
90,Jim Allevinah,ga GAB,FW,Angers,fr Ligue 1,29,1995,28,23,1750,19.4,1,3,4,1,0,0,3,0,4.2,4.2,2.5,6.7,57,48,99,Matches,0.051546391752577324,0.15463917525773196,0.2061855670103093,0.21649484536082478,0.1288659793814433,2.9381443298969074,2.4742268041237114,5.103092783505155,41,75,56,77,69,85,27,68
2456,Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,1997,32,32,2827,31.4,1,1,2,1,0,0,7,0,1.4,1.4,1.5,2.9,16,118,11,Matches,0.03184713375796178,0.03184713375796178,0.06369426751592357,0.044585987261146494,0.04777070063694268,0.5095541401273885,3.7579617834394905,0.35031847133757965,34,36,26,30,33,14,59,14
514,Catena,es ESP,DF,Osasuna,es La Liga,29,1994,35,35,3074,34.2,1,3,4,1,0,0,11,0,2.2,2.2,2.3,4.5,9,89,4,Matches,0.029239766081871343,0.08771929824561403,0.11695906432748537,0.06432748538011696,0.06725146198830408,0.2631578947368421,2.6023391812865495,0.11695906432748537,33,56,39,43,44,5,30,6
2645,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23,2001,29,22,1785,19.8,1,2,3,1,0,0,11,0,1.0,1.0,1.1,2.1,16,61,20,Matches,0.050505050505050504,0.10101010101010101,0.15151515151515152,0.050505050505050504,0.05555555555555556,0.8080808080808081,3.080808080808081,1.0101010101010102,41,61,47,34,37,27,43,25
2729,Mërgim Vojvoda,xk KVX,DF,Como,it Serie A,29,1995,11,8,717,8.0,1,2,3,1,0,0,2,0,0.2,0.2,2.0,2.3,16,43,40,Matches,0.125,0.25,0.375,0.025,0.25,2.0,5.375,5.0,61,90,77,16,93,67,85,67
2646,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20,2004,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.9,0.9,1.0,1.9,29,49,20,Matches,0.05434782608695653,0.05434782608695653,0.10869565217391305,0.04891304347826087,0.05434782608695653,1.5760869565217392,2.6630434782608696,1.0869565217391306,42,44,38,33,36,56,32,25
2647,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20,2004,26,24,1903,21.1,1,2,3,1,0,0,4,0,0.9,0.9,1.8,2.7,31,39,71,Matches,0.04739336492890995,0.0947867298578199,0.14218009478672985,0.042654028436018954,0.08530805687203791,1.4691943127962084,1.848341232227488,3.3649289099526065,40,59,45,29,52,52,13,48
1070,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,20,2004,21,8,687,7.6,1,4,5,1,0,0,0,0,1.2,1.2,2.1,3.3,22,26,57,Matches,0.13157894736842105,0.5263157894736842,0.6578947368421053,0.15789473684210525,0.27631578947368424,2.8947368421052633,3.4210526315789473,7.5,63,99,94,68,96,84,52,87
2657,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,23,2000,26,19,1834,20.4,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.5,24,47,96,Matches,0.04901960784313726,0.04901960784313726,0.09803921568627452,0.07352941176470588,0.10294117647058824,1.1764705882352942,2.3039215686274512,4.705882352941177,40,43,35,47,60,42,23,64
525,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,de Bundesliga,21,2002,26,10,1013,11.3,1,3,4,1,0,0,2,0,2.6,2.6,2.9,5.5,20,52,73,Matches,0.08849557522123894,0.2654867256637168,0.35398230088495575,0.23008849557522124,0.2566371681415929,1.7699115044247786,4.601769911504425,6.460176991150442,53,92,75,78,94,62,76,81
1269,Ben Johnson,eng ENG,"DF,FW",Ipswich Town,eng Premier League,24,2000,23,14,1354,15.0,1,2,3,1,0,0,5,1,1.1,1.1,1.3,2.3,16,27,33,Matches,0.06666666666666667,0.13333333333333333,0.2,0.07333333333333333,0.08666666666666667,1.0666666666666667,1.8,2.2,46,70,55,47,53,38,12,37
2672,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23,2001,29,23,2064,22.9,1,3,4,1,0,0,6,1,2.2,2.2,3.1,5.3,57,102,151,Matches,0.04366812227074236,0.13100436681222707,0.17467248908296945,0.0960698689956332,0.13537117903930132,2.4890829694323147,4.454148471615721,6.593886462882097,39,69,52,55,71,78,73,82
529,Conor Chaplin,eng ENG,"MF,FW",Ipswich Town,eng Premier League,27,1997,22,10,857,9.5,1,1,2,1,0,0,2,0,1.5,1.5,0.7,2.2,13,29,23,Matches,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.07368421052631578,1.368421052631579,3.0526315789473686,2.4210526315789473,57,62,57,68,47,48,42,40
538,Walid Cheddira,ma MAR,FW,Espanyol,es La Liga,26,1998,22,5,640,7.1,1,1,2,1,0,0,3,0,1.0,1.0,1.2,2.2,8,12,34,Matches,0.14084507042253522,0.14084507042253522,0.28169014084507044,0.14084507042253522,0.16901408450704225,1.1267605633802817,1.6901408450704227,4.788732394366197,64,72,67,65,81,40,10,65
2684,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33,1991,32,25,2189,24.3,1,5,6,1,0,0,4,0,1.4,1.4,4.7,6.1,37,99,194,Matches,0.0411522633744856,0.205761316872428,0.24691358024691357,0.05761316872427983,0.1934156378600823,1.522633744855967,4.0740740740740735,7.983539094650205,38,85,63,39,86,54,66,90
1243,Vitaly Janelt,de GER,MF,Brentford,eng Premier League,26,1998,32,27,2254,25.0,1,3,4,1,0,0,3,0,0.8,0.8,2.2,3.0,17,80,38,Matches,0.04,0.12,0.16,0.032,0.08800000000000001,0.68,3.2,1.52,38,67,49,21,54,21,46,31
1242,Reece James,eng ENG,"DF,MF",Chelsea,eng Premier League,24,1999,19,12,1063,11.8,1,1,2,1,0,0,1,0,0.4,0.4,0.7,1.1,7,64,12,Matches,0.0847457627118644,0.0847457627118644,0.1694915254237288,0.03389830508474576,0.05932203389830508,0.5932203389830508,5.423728813559322,1.0169491525423728,52,55,51,22,39,17,86,25
1232,Armando Izzo,it ITA,DF,Monza,it Serie A,32,1992,30,28,2435,27.1,1,1,2,1,0,0,12,0,0.4,0.4,0.8,1.2,12,72,12,Matches,0.03690036900369004,0.03690036900369004,0.07380073800738007,0.014760147601476014,0.02952029520295203,0.44280442804428044,2.6568265682656826,0.44280442804428044,36,38,29,9,23,12,32,17
1076,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,32,1991,31,27,2493,27.7,1,1,2,0,1,1,6,0,1.6,0.8,0.6,1.5,14,64,5,Matches,0.036101083032490974,0.036101083032490974,0.07220216606498195,0.05776173285198556,0.021660649819494584,0.5054151624548736,2.3104693140794224,0.18050541516245489,36,38,28,39,18,14,23,9
506,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,fr Ligue 1,24,2000,32,31,2696,30.0,1,3,4,1,0,0,11,0,1.0,1.0,2.6,3.6,31,128,46,Matches,0.03333333333333333,0.1,0.13333333333333333,0.03333333333333333,0.08666666666666667,1.0333333333333334,4.266666666666667,1.5333333333333334,35,60,43,22,53,37,70,31
1486,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,19,2004,28,21,1893,21.0,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,39,107,78,Matches,0.047619047619047616,0.09523809523809523,0.14285714285714285,0.06666666666666667,0.014285714285714285,1.8571428571428572,5.095238095238095,3.7142857142857144,40,59,45,44,12,64,82,53
463,Fali Candé,gw GNB,DF,Venezia,it Serie A,26,1998,17,17,1530,17.0,1,1,2,1,0,0,4,0,1.1,1.1,0.6,1.7,5,47,3,Matches,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.06470588235294118,0.03529411764705882,0.29411764705882354,2.764705882352941,0.17647058823529413,44,45,40,43,27,6,35,8
2064,Adrià Pedrosa,es ESP,DF,Sevilla,es La Liga,26,1998,31,27,2298,25.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,41,79,96,Matches,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.03529411764705882,0.06274509803921569,1.607843137254902,3.0980392156862746,3.764705882352941,37,39,30,23,41,57,43,53
1745,Éder Militão,br BRA,DF,Real Madrid,es La Liga,26,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,Matches,0.09615384615384615,0.09615384615384615,0.1923076923076923,0.05769230769230769,0.04807692307692307,0.673076923076923,4.423076923076923,0.09615384615384615,55,59,54,39,33,21,72,4
1746,Luis Milla,es ESP,MF,Getafe,es La Liga,29,1994,33,32,2875,31.9,1,4,5,0,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,Matches,0.031347962382445145,0.12539184952978058,0.15673981191222572,0.05642633228840126,0.12225705329153605,1.0031347962382446,4.764890282131661,0.9404388714733543,34,68,49,38,67,35,78,24
2080,Peque,es ESP,"MF,FW",Sevilla,es La Liga,21,2002,26,14,1134,12.6,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,14,35,44,Matches,0.07936507936507936,0.07936507936507936,0.15873015873015872,0.19841269841269843,0.09523809523809523,1.1111111111111112,2.7777777777777777,3.492063492063492,50,52,49,74,57,40,35,50
383,Darko Brašanac,rs SRB,MF,Leganés,es La Liga,32,1992,30,15,1617,18.0,1,2,3,1,0,0,4,0,1.8,1.8,0.4,2.2,6,43,53,Matches,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.1,0.022222222222222223,0.3333333333333333,2.388888888888889,2.9444444444444446,42,64,50,56,18,8,26,45
982,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,19,2004,26,14,1085,12.1,1,1,2,1,0,0,4,0,0.9,0.9,1.6,2.4,13,77,42,Matches,0.08264462809917356,0.08264462809917356,0.1652892561983471,0.0743801652892562,0.1322314049586777,1.0743801652892562,6.363636363636364,3.4710743801652892,51,54,50,47,70,38,92,49
666,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,18,2006,21,16,1304,14.5,1,1,2,1,0,0,0,0,1.0,1.0,1.0,2.1,5,39,24,Matches,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.3448275862068966,2.689655172413793,1.6551724137931034,47,49,44,44,45,8,33,32
374,Edoardo Bove,it ITA,"MF,FW",Fiorentina,it Serie A,22,2002,12,11,851,9.5,1,2,3,1,0,0,3,0,0.6,0.6,1.5,2.1,12,37,24,Matches,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.06315789473684211,0.15789473684210525,1.263157894736842,3.8947368421052633,2.526315789473684,57,86,71,42,79,45,62,41
1696,Kasey McAteer,ie IRL,FW,Leicester City,eng Premier League,22,2001,18,9,852,9.5,1,1,2,1,0,0,3,0,1.0,1.0,0.7,1.7,19,14,71,Matches,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.07368421052631578,2.0,1.4736842105263157,7.473684210526316,57,62,57,58,47,67,7,87
872,Nicolò Fagioli,it ITA,MF,Fiorentina,it Serie A,23,2001,15,10,962,10.7,1,2,3,1,0,0,0,0,0.5,0.5,3.0,3.5,15,50,19,Matches,0.09345794392523366,0.1869158878504673,0.28037383177570097,0.04672897196261683,0.28037383177570097,1.4018691588785048,4.672897196261682,1.7757009345794394,54,82,67,32,96,49,77,33
282,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,22,2002,29,16,1523,16.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.4,17,37,31,Matches,0.0591715976331361,0.0591715976331361,0.1183431952662722,0.04733727810650888,0.03550295857988166,1.0059171597633136,2.1893491124260356,1.8343195266272192,44,45,40,32,27,35,20,34
2055,Martín Payero,ar ARG,MF,Udinese,it Serie A,25,1998,25,16,1381,15.3,1,1,2,1,0,0,5,0,1.2,1.2,1.3,2.5,33,51,44,Matches,0.06535947712418301,0.06535947712418301,0.13071895424836602,0.0784313725490196,0.08496732026143791,2.156862745098039,3.333333333333333,2.8758169934640523,46,48,43,49,52,70,49,44
2047,Felix Passlack,de GER,"DF,MF",Bochum,de Bundesliga,26,1998,31,30,2334,25.9,1,6,7,1,0,0,4,0,1.3,1.3,3.9,5.2,43,65,118,Matches,0.03861003861003861,0.23166023166023167,0.2702702702702703,0.0501930501930502,0.15057915057915058,1.6602316602316602,2.50965250965251,4.555984555984557,37,88,66,34,77,58,28,62
1759,Rafa Mir,es ESP,"FW,MF",Valencia,es La Liga,27,1997,20,5,753,8.4,1,2,3,1,0,0,4,0,3.0,3.0,0.7,3.8,10,20,28,Matches,0.11904761904761904,0.23809523809523808,0.35714285714285715,0.35714285714285715,0.08333333333333333,1.1904761904761905,2.380952380952381,3.333333333333333,60,89,75,90,51,43,25,48
1764,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,27,1997,31,28,2469,27.4,1,7,8,1,0,0,5,0,0.9,0.9,4.7,5.6,62,182,155,Matches,0.03649635036496351,0.25547445255474455,0.29197080291970806,0.032846715328467155,0.17153284671532848,2.2627737226277373,6.642335766423358,5.656934306569343,36,91,69,22,82,73,94,74
2085,Pedro Pereira,pt POR,DF,Monza,it Serie A,26,1998,35,32,2665,29.6,1,3,4,1,0,0,10,0,1.2,1.2,1.6,2.8,52,66,107,Matches,0.03378378378378378,0.10135135135135134,0.13513513513513511,0.040540540540540536,0.05405405405405406,1.7567567567567566,2.22972972972973,3.614864864864865,35,61,43,28,36,62,21,52
992,Valentin Gendrey,fr FRA,DF,Hoffenheim,de Bundesliga,24,2000,22,14,1414,15.7,1,1,2,1,0,0,1,0,1.1,1.1,1.8,2.9,24,49,86,Matches,0.06369426751592357,0.06369426751592357,0.12738853503184713,0.07006369426751594,0.11464968152866242,1.5286624203821657,3.121019108280255,5.477707006369427,45,47,42,45,65,54,44,72
385,Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,24,1999,14,14,1234,13.7,1,1,2,1,0,0,1,0,1.5,1.5,0.3,1.8,21,75,11,Matches,0.07299270072992702,0.07299270072992702,0.14598540145985403,0.10948905109489052,0.021897810218978103,1.5328467153284673,5.474452554744526,0.8029197080291971,48,50,46,59,18,54,86,22
870,Alieu Fadera,gm GAM,"FW,DF",Como,it Serie A,22,2001,28,20,1644,18.3,1,3,4,1,0,0,2,1,1.7,1.7,4.0,5.7,74,36,160,Matches,0.0546448087431694,0.16393442622950818,0.2185792349726776,0.09289617486338797,0.2185792349726776,4.043715846994536,1.9672131147540983,8.743169398907103,42,78,58,54,90,93,16,92
1738,Miguel,es ESP,FW,Leganés,es La Liga,24,1999,34,17,1724,19.2,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.8,14,16,90,Matches,0.052083333333333336,0.15625,0.20833333333333334,0.25520833333333337,0.07291666666666667,0.7291666666666667,0.8333333333333334,4.6875,41,76,57,81,47,23,1,64
2117,Benedikt Pichler,at AUT,FW,Holstein Kiel,de Bundesliga,27,1997,18,7,785,8.7,1,2,3,1,0,0,1,0,2.3,2.3,1.1,3.4,18,19,58,Matches,0.1149425287356322,0.2298850574712644,0.3448275862068966,0.26436781609195403,0.12643678160919541,2.0689655172413794,2.1839080459770117,6.666666666666667,59,88,74,82,68,68,20,82
259,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,25,1999,33,31,2401,26.7,1,5,6,1,0,0,6,1,0.8,0.8,2.3,3.2,62,162,83,Matches,0.03745318352059925,0.18726591760299627,0.2247191011235955,0.029962546816479405,0.08614232209737828,2.3220973782771535,6.067415730337078,3.108614232209738,37,82,59,20,53,75,91,47
1730,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33,1991,17,8,847,9.4,1,1,2,1,0,1,1,0,2.4,1.4,0.7,2.1,32,32,49,Matches,0.10638297872340426,0.10638297872340426,0.2127659574468085,0.2553191489361702,0.07446808510638298,3.404255319148936,3.404255319148936,5.212765957446808,57,63,57,81,47,90,51,69
1727,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,22,2002,27,21,1589,17.7,1,3,4,1,0,0,1,0,2.1,2.1,3.0,5.0,40,86,169,Matches,0.05649717514124294,0.16949152542372883,0.22598870056497175,0.11864406779661017,0.16949152542372883,2.2598870056497176,4.858757062146893,9.548022598870057,43,79,60,61,81,73,79,95
1718,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22,2002,24,19,1676,18.6,1,3,4,1,0,0,3,0,2.2,2.2,5.0,7.2,58,127,108,Matches,0.05376344086021505,0.16129032258064516,0.2150537634408602,0.11827956989247312,0.26881720430107525,3.118279569892473,6.827956989247311,5.806451612903225,42,77,58,61,96,87,95,75
251,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,21,2003,31,28,2330,25.9,1,4,5,1,0,0,4,1,1.3,1.3,2.4,3.7,29,142,69,Matches,0.03861003861003861,0.15444015444015444,0.19305019305019305,0.0501930501930502,0.09266409266409266,1.1196911196911197,5.482625482625483,2.664092664092664,37,75,55,34,56,40,86,42
995,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,30,1994,29,15,1518,16.9,1,1,2,1,0,0,5,1,1.2,1.2,0.2,1.4,27,57,63,Matches,0.0591715976331361,0.0591715976331361,0.1183431952662722,0.07100591715976332,0.01183431952662722,1.5976331360946747,3.3727810650887577,3.7278106508875744,44,45,40,46,10,56,50,53
996,Max Geschwill,de GER,DF,Holstein Kiel,de Bundesliga,23,2001,19,13,1282,14.2,1,2,3,1,0,0,2,0,0.9,0.9,0.8,1.6,6,58,16,Matches,0.07042253521126761,0.14084507042253522,0.21126760563380284,0.06338028169014084,0.05633802816901409,0.4225352112676057,4.084507042253521,1.1267605633802817,48,72,57,42,37,11,66,26
1702,Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,25,1999,30,29,2496,27.7,1,1,2,1,0,0,1,1,1.4,1.4,0.5,1.9,10,97,5,Matches,0.036101083032490974,0.036101083032490974,0.07220216606498195,0.05054151624548736,0.018050541516245487,0.36101083032490977,3.5018050541516246,0.18050541516245489,36,38,28,34,15,9,53,9
2141,Portu,es ESP,"FW,MF",Girona,es La Liga,32,1992,27,6,779,8.7,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,20,16,79,Matches,0.1149425287356322,0.2298850574712644,0.3448275862068966,0.18390804597701152,0.19540229885057472,2.298850574712644,1.8390804597701151,9.080459770114944,59,88,74,72,86,74,13,93
250,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2001,30,14,1263,14.0,1,3,4,1,0,0,6,0,1.6,1.6,1.9,3.6,43,48,152,Matches,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.1142857142857143,0.1357142857142857,3.0714285714285716,3.4285714285714284,10.857142857142858,48,87,68,60,72,86,52,97
249,Enzo Barrenechea,ar ARG,MF,Valencia,es La Liga,23,2001,30,26,2191,24.3,1,2,3,1,0,0,6,0,1.3,1.3,0.9,2.3,21,126,16,Matches,0.0411522633744856,0.0823045267489712,0.12345679012345678,0.053497942386831275,0.037037037037037035,0.8641975308641975,5.185185185185185,0.6584362139917695,38,54,41,36,28,29,84,20
1766,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,35,1989,32,30,2396,26.6,1,4,5,1,0,0,4,0,1.5,1.5,2.7,4.2,72,199,93,Matches,0.03759398496240601,0.15037593984962405,0.18796992481203006,0.05639097744360902,0.10150375939849623,2.706766917293233,7.481203007518797,3.496240601503759,37,74,53,37,60,82,97,50
1773,Johan Mojica,co COL,DF,Mallorca,es La Liga,31,1992,36,30,2755,30.6,1,2,3,1,0,0,5,0,0.9,0.9,4.1,5.0,66,130,142,Matches,0.032679738562091505,0.06535947712418301,0.09803921568627451,0.029411764705882353,0.13398692810457516,2.156862745098039,4.248366013071895,4.640522875816993,34,48,35,19,71,70,69,63
1793,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,21,2003,33,22,2132,23.7,1,1,2,1,0,0,9,1,1.7,1.7,1.5,3.2,34,119,64,Matches,0.04219409282700422,0.04219409282700422,0.08438818565400844,0.07172995780590717,0.06329113924050633,1.4345991561181435,5.0210970464135025,2.70042194092827,38,40,32,46,42,50,81,42
916,Youssouf Fofana,fr FRA,MF,Milan,it Serie A,25,1999,35,29,2504,27.8,1,6,7,1,0,0,5,0,1.3,1.3,3.4,4.7,44,176,32,Matches,0.03597122302158273,0.2158273381294964,0.2517985611510791,0.046762589928057555,0.12230215827338128,1.5827338129496402,6.330935251798561,1.1510791366906474,36,87,63,32,67,56,92,27
1859,Natan,br BRA,DF,Betis,es La Liga,23,2001,31,23,2175,24.2,1,1,2,1,0,0,5,1,0.3,0.3,0.6,1.0,12,52,6,Matches,0.04132231404958678,0.04132231404958678,0.08264462809917356,0.012396694214876033,0.024793388429752067,0.49586776859504134,2.1487603305785123,0.24793388429752067,38,40,31,7,20,14,20,11
314,Adrian Bernabe,es ESP,MF,Parma,it Serie A,23,2001,21,18,1453,16.1,1,1,2,1,0,0,1,0,1.3,1.3,1.1,2.4,37,115,20,Matches,0.06211180124223602,0.06211180124223602,0.12422360248447203,0.08074534161490683,0.06832298136645963,2.2981366459627326,7.142857142857142,1.2422360248447204,45,46,41,50,44,74,96,27
1879,Reiss Nelson,eng ENG,FW,Fulham,eng Premier League,24,1999,11,5,487,5.4,1,1,2,1,0,0,1,0,1.1,1.1,1.0,2.1,45,35,63,Matches,0.18518518518518517,0.18518518518518517,0.37037037037037035,0.20370370370370372,0.18518518518518517,8.333333333333332,6.481481481481481,11.666666666666666,72,81,76,75,85,99,93,98
946,Angelo Fulgini,fr FRA,"MF,FW",Lens,fr Ligue 1,27,1996,23,11,1045,11.6,1,1,2,1,0,0,3,0,2.4,2.4,3.8,6.2,29,69,113,Matches,0.08620689655172414,0.08620689655172414,0.1724137931034483,0.20689655172413793,0.3275862068965517,2.5,5.948275862068965,9.741379310344827,52,55,51,76,98,79,90,95
1889,Yvan Neyou,cm CMR,MF,Leganés,es La Liga,27,1997,30,27,2312,25.7,1,1,2,1,0,0,14,0,0.6,0.6,0.6,1.3,24,96,30,Matches,0.038910505836575876,0.038910505836575876,0.07782101167315175,0.023346303501945526,0.023346303501945526,0.933852140077821,3.735408560311284,1.1673151750972763,37,39,30,15,19,32,59,27
1851,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,25,1999,26,25,2306,25.6,1,2,3,1,0,0,1,0,0.7,0.7,0.6,1.3,17,72,2,Matches,0.0390625,0.078125,0.1171875,0.027343749999999997,0.023437499999999997,0.6640625,2.8125,0.078125,37,52,39,18,19,20,36,4
1903,Saúl Ñíguez,es ESP,MF,Sevilla,es La Liga,29,1994,24,17,1553,17.3,1,6,7,1,0,0,8,1,2.8,2.8,2.5,5.3,13,66,39,Matches,0.057803468208092484,0.3468208092485549,0.40462427745664736,0.16184971098265893,0.1445086705202312,0.7514450867052023,3.8150289017341037,2.254335260115607,43,96,79,69,75,25,60,38
1843,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,25,1999,35,35,3082,34.2,1,2,3,1,0,0,4,0,0.5,0.5,2.6,3.1,33,110,99,Matches,0.029239766081871343,0.05847953216374269,0.08771929824561403,0.014619883040935672,0.07602339181286549,0.9649122807017543,3.216374269005848,2.894736842105263,33,45,33,8,48,34,46,45
1842,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,30,1994,32,32,2607,29.0,1,4,5,1,0,0,7,0,1.5,1.5,1.9,3.4,62,106,144,Matches,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.05172413793103448,0.06551724137931034,2.1379310344827585,3.6551724137931036,4.9655172413793105,35,71,51,35,43,70,57,67
1840,Junior Mwanga,fr FRA,MF,Le Havre,fr Ligue 1,21,2003,11,11,952,10.6,1,2,3,1,0,0,1,1,1.3,1.3,1.0,2.3,15,42,15,Matches,0.09433962264150944,0.18867924528301888,0.2830188679245283,0.12264150943396228,0.09433962264150944,1.4150943396226416,3.9622641509433962,1.4150943396226416,54,82,67,62,57,50,63,29
938,Remo Freuler,ch SUI,MF,Bologna,it Serie A,32,1992,37,37,3204,35.6,1,2,3,1,0,0,6,0,1.3,1.3,1.5,2.7,39,208,56,Matches,0.028089887640449437,0.056179775280898875,0.08426966292134831,0.03651685393258427,0.042134831460674156,1.095505617977528,5.842696629213483,1.5730337078651684,33,44,31,24,31,39,89,31
353,Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,27,1997,21,12,1054,11.7,1,2,3,1,0,0,0,0,2.3,2.3,2.8,5.1,64,39,75,Matches,0.08547008547008547,0.17094017094017094,0.25641025641025644,0.19658119658119658,0.23931623931623933,5.47008547008547,3.3333333333333335,6.410256410256411,52,79,64,74,92,98,49,80
1923,Matheus Nunes,pt POR,"DF,MF",Manchester City,eng Premier League,25,1998,26,19,1674,18.6,1,6,7,1,0,0,4,0,1.2,1.2,4.4,5.6,63,79,175,Matches,0.05376344086021505,0.3225806451612903,0.3763440860215054,0.06451612903225806,0.23655913978494625,3.387096774193548,4.247311827956989,9.408602150537634,42,95,77,43,92,89,69,94
1826,Javier Muñoz,es ESP,"MF,DF",Las Palmas,es La Liga,29,1995,35,28,2588,28.8,1,3,4,1,0,0,5,0,1.3,1.3,2.5,3.7,36,108,91,Matches,0.034722222222222224,0.10416666666666666,0.1388888888888889,0.04513888888888889,0.08680555555555555,1.25,3.75,3.1597222222222223,35,62,44,31,53,45,59,47
1929,Allan Nyom,cm CMR,"DF,MF",Getafe,es La Liga,36,1988,20,10,887,9.9,1,2,3,1,0,0,4,0,0.5,0.5,0.3,0.8,5,22,21,Matches,0.10101010101010101,0.20202020202020202,0.30303030303030304,0.050505050505050504,0.0303030303030303,0.5050505050505051,2.2222222222222223,2.121212121212121,56,85,69,34,23,14,21,36
2024,Exequiel Palacios,ar ARG,MF,Leverkusen,de Bundesliga,25,1998,24,11,1155,12.8,1,6,7,1,0,0,2,0,1.5,1.5,2.3,3.8,15,97,40,Matches,0.078125,0.46875,0.546875,0.1171875,0.17968749999999997,1.171875,7.578125,3.125,49,99,90,61,84,42,97,47
